activity_pct_change,rumination_pct_change,body_temp_max,lying_time_pct_change,max_ec,ec_pct_change,quarter_ec_asymmetry,max_ph,max_turbidity,cmt_score,max_scc_log,avg_humidity,avg_bedding_moisture,thi,lactation_number,age_years,prev_mastitis_flag,days_in_milk,label,cow_sim_id
-5.2208,1.6224,38.55,2.9972,5.1614,2.8994,0.1022,6.61,100.6585,0.0,5.1332,73.8745,27.2981,17.38,4.0,2.8,0.0,218.0,0,cow_1129
1.5712,1.8685,38.55,3.492,4.8928,-2.4557,0.1054,6.61,94.8733,0.0,5.1286,71.6755,28.0561,18.0123,4.0,2.8,0.0,219.0,0,cow_1129
-5.133,-4.7877,38.55,-1.7691,5.1034,1.743,0.1025,6.61,94.3605,0.0,5.1134,73.0551,27.6923,17.5918,4.0,2.8,0.0,220.0,0,cow_1129
1.6253,-9.1146,38.55,4.4467,5.0724,1.125,0.0951,6.61,100.4727,0.0,5.1106,67.9741,27.6698,18.0155,4.0,2.8,0.0,221.0,0,cow_1129
-1.3027,-3.3203,38.55,1.3811,4.9321,-1.6729,0.1008,6.61,99.4838,0.0,5.1162,66.2701,28.7975,17.0006,4.0,2.8,0.0,222.0,0,cow_1129
-2.9235,-1.0236,38.4,0.0471,4.5355,-0.7007,0.101,6.58,90.9426,0.0,4.9835,88.9732,61.9732,26.0937,2.0,8.9,0.0,276.0,0,cow_1130
-0.1761,4.4129,38.4,-2.1693,4.4408,-2.7729,0.1023,6.58,92.9734,0.0,4.9731,87.3339,61.3796,25.4885,2.0,8.9,0.0,277.0,0,cow_1130
-1.3117,-0.3734,38.4,0.859,4.637,1.5219,0.1037,6.58,87.802,0.0,4.9929,83.4398,62.01,25.9344,2.0,8.9,0.0,278.0,0,cow_1130
-4.829,3.8025,38.4,-0.5902,4.6637,2.1067,0.1015,6.58,86.4808,0.0,4.9845,89.3529,60.9756,26.6875,2.0,8.9,0.0,279.0,0,cow_1130
3.2246,-1.1764,38.4,0.8444,4.578,0.2299,0.1014,6.58,91.4614,0.0,4.9842,87.1796,60.9034,26.6293,2.0,8.9,0.0,280.0,0,cow_1130
-2.1556,-0.7862,38.4,-2.2204,4.4949,-1.5899,0.1045,6.58,93.6231,0.0,4.9851,88.9142,63.5606,25.8375,2.0,8.9,0.0,281.0,0,cow_1130
-6.2627,4.7287,38.4,2.1128,4.4843,-1.8221,0.101,6.58,91.5054,0.0,4.989,84.619,61.4293,25.8831,2.0,8.9,0.0,282.0,0,cow_1130
2.604,-2.6835,38.4,-3.1963,4.5609,-0.1437,0.0969,6.58,90.6399,0.0,4.9887,83.5479,61.2036,26.0544,2.0,8.9,0.0,283.0,0,cow_1130
7.4298,1.5089,38.4,-0.1681,4.5759,0.1844,0.1035,6.58,88.0977,0.0,4.9967,86.3215,62.2522,26.717,2.0,8.9,0.0,284.0,0,cow_1130
-2.2539,1.5838,38.4,-1.4499,4.6021,0.757,0.097,6.58,93.2606,0.0,4.9938,84.8316,62.4938,26.656,2.0,8.9,0.0,285.0,0,cow_1130
0.4688,3.508,38.4,3.1456,4.4017,-3.6311,0.1,6.58,88.0326,0.0,5.0145,90.2393,63.9935,26.7038,2.0,8.9,0.0,286.0,0,cow_1130
4.4702,-0.7787,38.4,0.5004,4.4711,-2.1106,0.0985,6.58,90.3394,0.0,4.9908,86.4625,59.5514,25.3595,2.0,8.9,0.0,287.0,0,cow_1130
-4.0699,-2.0135,38.4,3.2712,4.4725,-2.0803,0.1004,6.58,89.2378,0.0,4.9828,85.6873,59.6593,25.2586,2.0,8.9,0.0,288.0,0,cow_1130
-3.2522,-2.8094,38.4,0.7636,4.5835,0.3496,0.0998,6.58,87.2502,0.0,4.9806,91.6752,62.7082,26.2899,2.0,8.9,0.0,289.0,0,cow_1130
-0.2801,0.467,38.4,2.0946,4.5926,0.5484,0.0995,6.58,88.4787,0.0,4.9923,82.3959,63.4697,26.3604,2.0,8.9,0.0,290.0,0,cow_1130
2.3437,-2.4798,38.4,-3.4643,4.4869,-1.7651,0.1016,6.58,90.6712,0.0,4.982,86.8491,60.6086,25.6837,2.0,8.9,0.0,291.0,0,cow_1130
-4.5189,-0.8933,38.4,-0.3578,4.5127,-1.1996,0.0995,6.58,89.9923,0.0,4.9846,87.2658,62.3482,25.2999,2.0,8.9,0.0,292.0,0,cow_1130
-1.8881,4.1538,38.4,-3.0303,4.551,-0.3605,0.0992,6.58,89.0338,0.0,5.0023,85.8986,62.1108,25.5706,2.0,8.9,0.0,293.0,0,cow_1130
-3.8398,-4.1485,38.4,-1.1854,4.4766,-1.9907,0.0998,6.58,88.199,0.0,5.0018,86.2859,61.3662,27.3156,2.0,8.9,0.0,294.0,0,cow_1130
-0.9397,3.0273,38.4,3.9153,4.6678,2.1965,0.0975,6.58,89.4912,0.0,5.0171,87.6595,61.9601,25.823,2.0,8.9,0.0,295.0,0,cow_1130
-7.9935,6.2389,38.3,-1.6197,5.4435,-0.7106,0.0976,6.65,106.2304,0.0,5.1171,70.0864,29.0053,17.683,6.0,8.3,0.0,259.0,0,cow_1131
-5.472,-4.06,38.3,-0.1292,5.2218,-4.7552,0.1028,6.65,111.5402,0.0,5.1094,67.598,27.1963,16.4603,6.0,8.3,0.0,260.0,0,cow_1131
-9.0218,-0.404,38.3,-1.0027,5.7197,4.3259,0.0999,6.65,101.0229,0.0,5.1241,74.6475,27.9067,17.8032,6.0,8.3,0.0,261.0,0,cow_1131
-5.9633,4.7236,38.3,-2.0866,5.7828,5.477,0.0973,6.65,99.3404,0.0,5.1469,66.7286,28.3004,18.147,6.0,8.3,0.0,262.0,0,cow_1131
-6.3414,1.4369,38.3,6.1919,5.5417,1.08,0.1005,6.65,109.6066,0.0,5.136,71.0145,28.2189,17.1235,6.0,8.3,0.0,263.0,0,cow_1131
-11.9594,5.2536,38.3,2.8617,5.6143,2.4042,0.101,6.65,100.1318,0.0,5.0868,69.7763,28.5844,17.8678,6.0,8.3,0.0,264.0,0,cow_1131
-8.2519,3.431,38.3,-5.1532,5.6662,3.3515,0.1,6.65,108.7238,0.0,5.1303,69.7638,27.668,18.0089,6.0,8.3,0.0,265.0,0,cow_1131
-11.0878,2.9993,38.3,2.2071,5.3343,-2.7037,0.103,6.65,106.806,0.0,5.1405,63.9099,28.2343,17.8172,6.0,8.3,0.0,266.0,0,cow_1131
-11.906,-0.4762,38.3,3.8211,5.5783,1.7473,0.0986,6.65,104.784,0.0,5.1084,71.2358,28.3434,16.8903,6.0,8.3,0.0,267.0,0,cow_1131
-7.6074,-4.3525,38.3,0.8321,5.7555,4.9799,0.0989,6.65,106.6713,0.0,5.1357,70.4316,29.8028,17.5167,6.0,8.3,0.0,268.0,0,cow_1131
-5.1719,4.3914,38.3,-0.7557,5.421,-1.1227,0.1036,6.65,99.5887,0.0,5.1373,75.1721,28.161,16.8978,6.0,8.3,0.0,269.0,0,cow_1131
-10.1542,5.883,38.3,0.3671,5.5915,1.9876,0.1,6.65,104.2259,0.0,5.1144,68.6313,28.7367,17.3392,6.0,8.3,0.0,270.0,0,cow_1131
-8.8327,7.5758,38.3,-1.0551,5.64,2.8724,0.0986,6.65,102.203,0.0,5.1433,70.105,28.9467,17.9882,6.0,8.3,0.0,271.0,0,cow_1131
-1.8767,0.8466,38.3,1.5683,5.3816,-1.8406,0.105,6.65,107.5011,0.0,5.1452,68.8558,28.7877,18.3232,6.0,8.3,0.0,272.0,0,cow_1131
-12.021,-0.0074,38.3,0.8556,5.5543,1.3095,0.1021,6.65,101.8643,0.0,5.1336,68.003,27.6324,16.8051,6.0,8.3,0.0,273.0,0,cow_1131
-14.8368,-3.993,38.3,1.793,5.3301,-2.78,0.0844,6.65,97.1096,0.0,5.131,73.6237,27.696,16.7201,6.0,8.3,0.0,274.0,0,cow_1131
-7.0388,8.2748,38.3,3.4481,5.7044,4.0469,0.1006,6.65,107.8906,0.0,5.1183,71.4205,28.8738,16.7526,6.0,8.3,0.0,275.0,0,cow_1131
-5.944,1.7973,38.3,2.8526,5.5788,1.7571,0.1011,6.65,110.1999,0.0,5.1287,69.6982,28.1671,18.6518,6.0,8.3,0.0,276.0,0,cow_1131
-7.5157,-0.524,38.3,2.38,5.4392,-0.7895,0.1064,6.65,100.3937,0.0,5.136,73.1454,28.5207,18.2072,6.0,8.3,0.0,277.0,0,cow_1131
-0.6371,-1.0025,38.3,-0.1121,5.665,3.3291,0.1026,6.65,106.4488,0.0,5.1206,68.5955,27.6855,17.3062,6.0,8.3,0.0,278.0,0,cow_1131
-5.6641,0.5685,38.6,-0.3236,5.1548,-0.7555,0.1029,6.62,98.0379,0.0,5.1539,55.3356,30.6822,28.6149,5.0,3.2,0.0,165.0,0,cow_1132
-0.1369,3.9535,38.6,-1.6133,5.0355,-3.0515,0.1027,6.62,96.8722,0.0,5.1523,56.6876,29.9112,27.6311,5.0,3.2,0.0,166.0,0,cow_1132
-2.6637,-2.4992,38.6,-1.4392,5.4567,5.0577,0.0976,6.62,97.3744,0.0,5.1641,57.7931,30.2492,27.5831,5.0,3.2,0.0,167.0,0,cow_1132
-1.385,-4.3651,38.6,-6.8342,4.9806,-4.108,0.0995,6.62,97.0576,0.0,5.1734,57.5975,29.7414,27.4115,5.0,3.2,0.0,168.0,0,cow_1132
-5.0252,1.4604,38.6,7.0165,5.3507,3.0169,0.1036,6.62,98.1537,0.0,5.1807,58.9828,30.6224,27.6444,5.0,3.2,0.0,169.0,0,cow_1132
-2.0011,2.7341,38.6,-0.7508,4.9884,-3.9594,0.0966,6.62,99.5795,0.0,5.1438,58.215,30.7345,27.8525,5.0,3.2,0.0,170.0,0,cow_1132
-4.4479,0.9119,38.6,-7.3493,5.1832,-0.207,0.0987,6.62,101.4335,0.0,5.1562,59.0469,28.4072,28.8276,5.0,3.2,0.0,171.0,0,cow_1132
-8.3452,-2.1493,38.6,4.3819,5.2405,0.8956,0.0982,6.62,99.2503,0.0,5.1637,59.7588,29.8943,27.321,5.0,3.2,0.0,172.0,0,cow_1132
-3.0119,2.0472,38.6,-0.4368,4.9866,-3.9921,0.1,6.62,103.5767,0.0,5.1362,60.1011,29.2644,28.3675,5.0,3.2,0.0,173.0,0,cow_1132
-5.2509,-1.9286,38.6,6.8757,5.2242,0.5813,0.0977,6.62,94.9513,0.0,5.1762,57.6702,29.5667,27.8664,5.0,3.2,0.0,174.0,0,cow_1132
-6.0122,0.9306,38.6,4.2636,5.3478,2.9607,0.1029,6.62,96.472,0.0,5.1796,55.2472,28.034,26.5737,5.0,3.2,0.0,175.0,0,cow_1132
-6.7199,-0.6992,38.6,1.8794,5.089,-2.0224,0.1014,6.62,97.7851,0.0,5.1816,56.3305,27.8219,27.967,5.0,3.2,0.0,176.0,0,cow_1132
-7.7377,0.4476,38.6,0.851,5.2918,1.8821,0.1023,6.62,99.7516,0.0,5.1145,55.4325,30.4998,27.6177,5.0,3.2,0.0,177.0,0,cow_1132
-3.9778,-1.1789,38.6,1.8589,5.0981,-1.847,0.1012,6.62,99.7613,0.0,5.1475,58.2722,28.3661,26.6141,5.0,3.2,0.0,178.0,0,cow_1132
-5.7257,-4.4163,38.6,-6.1533,5.2154,0.4117,0.1036,6.62,99.4036,0.0,5.1509,58.737,30.1033,28.3391,5.0,3.2,0.0,179.0,0,cow_1132
-3.363,2.8817,38.6,-7.3808,5.0883,-2.0357,0.0947,6.62,104.1339,0.0,5.1634,59.6345,30.3318,28.6095,5.0,3.2,0.0,180.0,0,cow_1132
-7.5054,6.0059,38.6,4.4235,5.2417,0.9181,0.0969,6.62,100.4926,0.0,5.1588,55.4604,29.5676,28.84,5.0,3.2,0.0,181.0,0,cow_1132
0.5077,-0.3186,38.6,7.0786,5.1898,-0.0817,0.0983,6.62,95.4247,0.0,5.1585,61.3316,31.0468,28.1765,5.0,3.2,0.0,182.0,0,cow_1132
-7.0228,-1.5311,38.6,-2.7236,4.929,-5.1018,0.0975,6.62,103.1931,0.0,5.169,56.2336,29.8951,28.0417,5.0,3.2,0.0,183.0,0,cow_1132
-3.9131,-3.1817,38.6,-3.2532,5.2221,0.542,0.1003,6.62,104.3314,0.0,5.1652,55.8321,30.3334,27.5477,5.0,3.2,0.0,184.0,0,cow_1132
-4.4251,0.3916,38.55,4.4073,4.812,-4.0672,0.0991,6.61,99.8362,0.0,5.1241,85.4761,64.5568,25.3581,4.0,6.3,0.0,248.0,0,cow_1133
-6.7648,2.5682,38.55,-1.4583,5.0179,0.0388,0.098,6.61,98.3811,0.0,5.121,84.0472,62.7535,26.3602,4.0,6.3,0.0,249.0,0,cow_1133
-1.1337,-2.7197,38.55,3.685,4.9662,-0.9929,0.1015,6.61,102.3761,0.0,5.1226,88.3302,61.3801,25.6332,4.0,6.3,0.0,250.0,0,cow_1133
-0.1597,-10.8408,38.55,5.9878,5.06,0.8765,0.0953,6.61,95.0076,0.0,5.1162,83.4631,63.3188,27.7769,4.0,6.3,0.0,251.0,0,cow_1133
0.2345,-1.13,38.55,-0.9664,4.9174,-1.9665,0.0959,6.61,99.8085,0.0,5.109,82.6486,62.868,26.0416,4.0,6.3,0.0,252.0,0,cow_1133
-0.1413,1.2977,38.55,-3.3095,5.0359,0.3964,0.1002,6.61,101.4998,0.0,5.1051,86.5409,59.6088,24.3358,4.0,6.3,0.0,253.0,0,cow_1133
1.0747,-3.5791,38.55,-1.6572,4.9306,-1.7022,0.098,6.61,99.8747,0.0,5.104,87.4407,63.6686,26.3603,4.0,6.3,0.0,254.0,0,cow_1133
-2.3968,-0.9126,38.55,1.3859,5.0109,-0.1018,0.0962,6.61,96.6136,0.0,5.0947,85.1414,60.6177,25.3447,4.0,6.3,0.0,255.0,0,cow_1133
-12.7538,2.5945,38.55,1.8766,5.2527,4.7191,0.1033,6.61,90.8304,0.0,5.128,80.3024,60.6849,25.7391,4.0,6.3,0.0,256.0,0,cow_1133
-9.1561,1.1937,38.55,-0.5582,4.8933,-2.4466,0.1019,6.61,100.4722,0.0,5.1066,87.6677,62.0591,27.0197,4.0,6.3,0.0,257.0,0,cow_1133
-5.4235,-5.6441,38.55,2.1762,4.7859,-4.5868,0.0958,6.61,97.6912,0.0,5.0847,83.4457,61.0334,24.9668,4.0,6.3,0.0,258.0,0,cow_1133
-2.7969,6.8432,38.55,0.2473,4.8871,-2.5695,0.1023,6.61,99.8015,0.0,5.1041,85.4494,63.4383,24.8494,4.0,6.3,0.0,259.0,0,cow_1133
-1.7288,-1.2171,38.55,1.2067,5.0434,0.5455,0.0984,6.61,102.2604,0.0,5.0895,85.442,60.9231,23.6771,4.0,6.3,0.0,260.0,0,cow_1133
-9.6807,1.1505,38.55,3.1795,4.7935,-4.4353,0.1012,6.61,100.4475,0.0,5.0874,84.8364,60.3321,24.7118,4.0,6.3,0.0,261.0,0,cow_1133
-2.1783,-7.2129,38.55,-9.3783,4.6438,-7.4212,0.1034,6.61,99.5612,0.0,5.1347,88.1337,62.7388,25.711,4.0,6.3,0.0,262.0,0,cow_1133
-1.4836,-2.5896,38.55,0.2943,5.2572,4.8083,0.1037,6.61,94.2979,0.0,5.0872,84.1153,60.1167,24.9328,4.0,6.3,0.0,263.0,0,cow_1133
-3.0963,6.681,38.55,2.2857,5.0896,1.468,0.1022,6.61,100.1221,0.0,5.1274,85.6132,63.3898,24.7617,4.0,6.3,0.0,264.0,0,cow_1133
-6.193,-2.7915,38.55,-8.3092,4.7267,-5.767,0.099,6.61,94.9144,0.0,5.1275,83.1705,61.6657,25.0176,4.0,6.3,0.0,265.0,0,cow_1133
-9.0674,-4.7786,38.55,-7.5785,4.889,-2.5318,0.1014,6.61,91.2083,0.0,5.0997,82.9973,64.3466,24.5532,4.0,6.3,0.0,266.0,0,cow_1133
-4.9322,-5.3232,38.55,0.2854,4.9734,-0.8498,0.0982,6.61,98.5729,0.0,5.1042,90.6887,59.3621,27.8717,4.0,6.3,0.0,267.0,0,cow_1133
-5.1007,-3.8539,38.6,0.0627,5.3505,3.0139,0.0969,6.62,97.3828,0.0,5.1521,66.0933,32.0974,22.312,5.0,3.3,1.0,50.0,0,cow_1134
-10.5924,-3.6068,38.6,6.3617,5.3925,3.821,0.0949,6.62,99.9196,0.0,5.1708,62.9451,32.5644,21.4074,5.0,3.3,1.0,51.0,0,cow_1134
-11.0001,-3.0271,38.6,-2.1709,5.151,-0.8282,0.0966,6.62,101.7279,0.0,5.1723,64.3844,32.9862,22.3467,5.0,3.3,1.0,52.0,0,cow_1134
-3.9521,2.2099,38.6,0.8703,5.2287,0.6675,0.0997,6.62,100.1392,0.0,5.1566,67.1507,32.3323,23.2155,5.0,3.3,1.0,53.0,0,cow_1134
-5.5401,-3.492,38.6,0.7161,5.3588,3.1737,0.1021,6.62,99.0913,0.0,5.1322,62.1694,33.3087,21.8861,5.0,3.3,1.0,54.0,0,cow_1134
-5.474,0.6035,38.6,0.515,5.0786,-2.2225,0.1064,6.62,98.4228,0.0,5.1532,65.035,30.6083,21.8957,5.0,3.3,1.0,55.0,0,cow_1134
-7.3532,-1.5902,38.6,-5.3641,5.1605,-0.6455,0.0988,6.62,101.584,0.0,5.1716,64.7163,30.9877,21.7023,5.0,3.3,1.0,56.0,0,cow_1134
-7.4919,-1.9566,38.6,4.9485,5.1418,-1.005,0.0994,6.62,98.328,0.0,5.17,64.5239,32.4859,22.2359,5.0,3.3,1.0,57.0,0,cow_1134
-4.6901,4.7483,38.6,0.9929,5.0762,-2.2676,0.0943,6.62,96.2342,0.0,5.1715,64.5328,31.5229,22.382,5.0,3.3,1.0,58.0,0,cow_1134
-6.5865,1.4387,38.6,-0.7904,5.4252,4.451,0.1028,6.62,99.253,0.0,5.1502,65.307,31.7553,22.1897,5.0,3.3,1.0,59.0,0,cow_1134
-1.4735,-3.481,38.6,-0.262,5.2393,0.8718,0.1013,6.62,103.1105,0.0,5.1728,64.8463,31.6517,22.2443,5.0,3.3,1.0,60.0,0,cow_1134
-5.6759,1.4051,38.6,0.8076,5.04,-2.9649,0.0996,6.62,101.2589,0.0,5.1693,64.14,34.2592,21.7943,5.0,3.3,1.0,61.0,0,cow_1134
-5.1324,-4.0364,38.6,-1.8285,5.2957,1.9573,0.1022,6.62,98.9085,0.0,5.174,63.8652,33.2544,22.8863,5.0,3.3,1.0,62.0,0,cow_1134
-9.555,-3.2281,38.6,3.1114,5.4212,4.3736,0.0947,6.62,93.8061,0.0,5.1429,64.9851,31.6325,22.3144,5.0,3.3,1.0,63.0,0,cow_1134
-10.4296,4.1327,38.6,2.245,5.2637,1.3428,0.1031,6.62,96.803,0.0,5.156,63.8177,31.5141,21.6153,5.0,3.3,1.0,64.0,0,cow_1134
-6.3091,-0.2478,38.6,4.3939,4.9666,-4.3774,0.1035,6.62,99.6838,0.0,5.1656,69.0633,31.4725,21.0269,5.0,3.3,1.0,65.0,0,cow_1134
-2.149,-2.1823,38.6,-5.1935,5.1395,-1.0492,0.1029,6.62,102.0144,0.0,5.1619,66.3306,31.9348,22.2227,5.0,3.3,1.0,66.0,0,cow_1134
-7.2538,-0.8619,38.6,2.138,5.2523,1.1222,0.0971,6.62,99.7181,0.0,5.1782,66.1014,30.4632,22.2103,5.0,3.3,1.0,67.0,0,cow_1134
-7.4007,-11.0368,38.6,4.2969,5.1231,-1.3655,0.1016,6.62,102.7354,0.0,5.1501,63.8559,32.3941,22.0605,5.0,3.3,1.0,68.0,0,cow_1134
-3.0439,-1.3826,38.6,-1.788,5.072,-2.3492,0.0989,6.62,104.7885,0.0,5.1658,66.931,32.0997,22.8416,5.0,3.3,1.0,69.0,0,cow_1134
-7.1646,0.9622,38.6,1.2706,5.1416,0.4123,0.1012,6.62,100.4251,0.0,5.1384,58.1973,29.9703,28.7841,4.0,4.5,0.0,158.0,0,cow_1135
-5.8628,-1.7064,38.6,1.1463,5.2819,3.1514,0.1009,6.62,98.8616,0.0,5.1478,59.1056,30.1417,28.2471,4.0,4.5,0.0,159.0,0,cow_1135
-4.2211,-1.2503,38.6,-4.2962,4.9136,-4.0398,0.1015,6.62,102.0379,0.0,5.1326,58.2932,30.22,27.7044,4.0,4.5,0.0,160.0,0,cow_1135
-6.2532,5.0633,38.6,0.1134,5.0847,-0.6984,0.1023,6.62,99.9177,0.0,5.1479,57.6785,29.3856,28.3384,4.0,4.5,0.0,161.0,0,cow_1135
-1.9111,-3.1283,38.6,-1.4563,4.9176,-3.9618,0.1043,6.62,99.6342,0.0,5.1523,54.8528,29.9137,27.9387,4.0,4.5,0.0,162.0,0,cow_1135
-3.8097,0.1206,38.6,4.1363,5.0837,-0.719,0.0961,6.62,96.948,0.0,5.1407,58.3809,29.0858,28.333,4.0,4.5,0.0,163.0,0,cow_1135
-8.443,4.1328,38.6,2.1835,5.2297,2.1334,0.0992,6.62,100.1917,0.0,5.1256,58.3295,29.8664,28.811,4.0,4.5,0.0,164.0,0,cow_1135
-5.4951,-7.2323,38.6,0.6956,5.0984,-0.4321,0.102,6.62,102.3245,0.0,5.126,57.7004,29.9554,28.1292,4.0,4.5,0.0,165.0,0,cow_1135
-4.9174,0.5895,38.6,2.3288,5.035,-1.669,0.099,6.62,97.7957,0.0,5.1267,61.2239,28.7556,28.1576,4.0,4.5,0.0,166.0,0,cow_1135
-4.2584,-0.4099,38.6,-4.7088,4.9991,-2.3713,0.0993,6.62,97.6839,0.0,5.1476,59.4168,29.5814,27.7535,4.0,4.5,0.0,167.0,0,cow_1135
-6.0399,0.1063,38.6,-2.4454,4.9337,-3.6472,0.0969,6.62,97.1055,0.0,5.1227,58.3222,30.1398,28.2885,4.0,4.5,0.0,168.0,0,cow_1135
0.8881,0.7103,38.6,-1.4901,5.1272,0.1315,0.0992,6.62,100.3357,0.0,5.1325,55.855,30.6615,27.0263,4.0,4.5,0.0,169.0,0,cow_1135
-4.4858,-0.7827,38.6,-0.1173,5.2938,3.384,0.0966,6.62,98.9915,0.0,5.1459,57.6438,29.947,27.933,4.0,4.5,0.0,170.0,0,cow_1135
-8.8181,6.5218,38.6,-2.7738,5.2384,2.3016,0.0984,6.62,103.3793,0.0,5.1297,55.7553,30.2674,28.5282,4.0,4.5,0.0,171.0,0,cow_1135
-9.2168,1.4527,38.6,-1.3768,5.2849,3.2112,0.0985,6.62,97.5747,0.0,5.1428,54.9312,29.6461,27.3286,4.0,4.5,0.0,172.0,0,cow_1135
-9.8938,-2.6724,38.6,2.1815,4.8968,-4.3684,0.1004,6.62,102.3469,0.0,5.1288,58.6581,28.7762,27.4116,4.0,4.5,0.0,173.0,0,cow_1135
-7.7831,-1.7539,38.6,-1.7698,5.1523,0.6213,0.1015,6.62,99.4851,0.0,5.1271,59.7647,30.4727,28.4051,4.0,4.5,0.0,174.0,0,cow_1135
-0.5597,2.7359,38.6,-4.7534,5.1224,0.0369,0.0985,6.62,102.6631,0.0,5.1264,59.4777,30.9577,28.3373,4.0,4.5,0.0,175.0,0,cow_1135
-1.8717,-2.201,38.6,-1.5698,5.0666,-1.0531,0.1004,6.62,98.8633,0.0,5.1442,58.9586,30.3237,27.1642,4.0,4.5,0.0,176.0,0,cow_1135
-3.7297,0.2156,38.6,0.2762,5.0985,-0.4299,0.1001,6.62,99.298,0.0,5.137,56.088,29.2893,27.8387,4.0,4.5,0.0,177.0,0,cow_1135
-0.8543,-2.183,38.3,-2.7627,4.9588,-2.7693,0.1024,6.65,102.3092,0.0,4.9821,59.7289,28.7387,28.0494,1.0,5.8,0.0,194.0,0,cow_1136
-0.8508,-3.3489,38.3,-4.3805,5.255,3.0394,0.1041,6.65,104.6294,0.0,4.9631,57.1767,30.6977,28.2042,1.0,5.8,0.0,195.0,0,cow_1136
-6.044,0.7863,38.3,-3.5482,5.0789,-0.4134,0.0966,6.65,102.5538,0.0,4.9692,56.3516,29.2407,27.4033,1.0,5.8,0.0,196.0,0,cow_1136
3.0888,-4.2437,38.3,0.5583,5.0065,-1.8326,0.1011,6.65,107.2009,0.0,4.9809,57.8564,30.373,28.714,1.0,5.8,0.0,197.0,0,cow_1136
4.5486,-3.252,38.3,0.5983,5.1139,0.2717,0.1006,6.65,104.4343,0.0,5.0122,57.4764,30.7521,28.1548,1.0,5.8,0.0,198.0,0,cow_1136
-2.7206,-2.7254,38.3,1.1791,5.0573,-0.8369,0.0975,6.65,104.9127,0.0,4.9788,58.2867,28.9838,28.9961,1.0,5.8,0.0,199.0,0,cow_1136
-1.1972,0.668,38.3,4.4127,5.0702,-0.5849,0.1046,6.65,105.3208,0.0,4.9871,60.7106,29.4397,28.3757,1.0,5.8,0.0,200.0,0,cow_1136
-2.2132,1.9553,38.3,4.9608,5.3202,4.3175,0.0958,6.65,111.338,0.0,4.9799,59.8167,30.5394,27.6631,1.0,5.8,0.0,201.0,0,cow_1136
-2.2469,0.4657,38.3,1.3633,4.908,-3.7645,0.1013,6.65,104.4019,0.0,4.9725,56.3619,30.0988,27.5146,1.0,5.8,0.0,202.0,0,cow_1136
5.3888,3.4331,38.3,-0.1046,5.3896,5.6781,0.0938,6.65,106.5828,0.0,4.9925,58.7441,27.1832,27.3268,1.0,5.8,0.0,203.0,0,cow_1136
-0.1142,4.6101,38.3,-5.2819,5.3799,5.4876,0.0982,6.65,101.2587,0.0,4.9626,57.6245,30.0644,29.5738,1.0,5.8,0.0,204.0,0,cow_1136
-2.254,4.2957,38.3,1.1516,4.9962,-2.0351,0.0934,6.65,102.8275,0.0,4.979,58.0093,28.0969,27.8468,1.0,5.8,0.0,205.0,0,cow_1136
-1.7007,-2.9689,38.3,1.6531,5.0257,-1.4578,0.0994,6.65,105.2715,0.0,4.9652,59.9137,32.0648,28.6268,1.0,5.8,0.0,206.0,0,cow_1136
2.0301,0.9355,38.3,-3.0885,4.8107,-5.672,0.1002,6.65,99.8738,0.0,4.9804,54.9404,30.8375,27.5496,1.0,5.8,0.0,207.0,0,cow_1136
-0.794,-0.5083,38.3,3.3057,5.2049,2.0563,0.1056,6.65,109.5724,0.0,4.9937,57.0877,29.3954,27.2861,1.0,5.8,0.0,208.0,0,cow_1136
-6.4676,0.5993,38.3,-1.0341,5.0782,-0.4281,0.1007,6.65,105.3556,0.0,4.9631,53.8691,30.7664,26.1127,1.0,5.8,0.0,209.0,0,cow_1136
-0.5638,-5.416,38.3,1.2241,4.927,-3.3915,0.0997,6.65,104.2074,0.0,5.0034,59.664,27.7,28.4604,1.0,5.8,0.0,210.0,0,cow_1136
-2.205,9.1426,38.3,1.9733,4.9314,-3.3059,0.0973,6.65,108.3742,0.0,4.9431,56.7505,31.6269,27.6604,1.0,5.8,0.0,211.0,0,cow_1136
2.0918,0.1991,38.3,-3.3463,5.5456,8.7379,0.0949,6.65,106.4685,0.0,4.9665,56.7479,30.1352,27.523,1.0,5.8,0.0,212.0,0,cow_1136
2.4957,2.2216,38.3,-0.8767,5.2507,2.9557,0.0975,6.65,103.6798,0.0,4.9655,58.8132,30.8197,26.3095,1.0,5.8,0.0,213.0,0,cow_1136
-0.6345,0.9197,38.55,-6.6981,4.7714,-2.065,0.0996,6.61,100.4043,0.0,5.0659,87.2918,60.0542,27.9645,2.0,8.3,0.0,98.0,0,cow_1137
1.7829,-1.5728,38.55,-7.0075,5.0271,3.1828,0.1042,6.61,98.1732,0.0,5.0621,84.0184,58.0116,26.8277,2.0,8.3,0.0,99.0,0,cow_1137
1.3187,-4.0721,38.55,5.4305,4.7798,-1.8925,0.1038,6.61,96.3085,0.0,5.0362,86.1757,57.6322,27.4861,2.0,8.3,0.0,100.0,0,cow_1137
-0.6462,-2.4663,38.55,-5.8412,4.8508,-0.435,0.0975,6.61,97.7206,0.0,5.0406,85.1084,63.2883,25.3809,2.0,8.3,0.0,101.0,0,cow_1137
-2.2749,0.4569,38.55,2.4626,4.681,-3.9212,0.1001,6.61,98.1549,0.0,5.0525,92.9111,62.1529,26.3251,2.0,8.3,0.0,102.0,0,cow_1137
